;0;1;2;3
6105;tt1778906;Slew Hampshire;2013;['Drama', ' Horror', ' Thriller']
6106;tt1780762;Aftershock;2012;['Action', ' Adventure', ' Horror']
6107;tt1780790;Catskill Park;2018;['Horror', ' Sci-Fi', ' Thriller']
6108;tt1780798;Clown;2014;['Drama', ' Fantasy', ' Horror']
6109;tt1781775;Beneath the Darkness;2011;['Horror', ' Thriller']
6110;tt1781812;Exit Humanity;2011;['Drama', ' Horror']
6111;tt1781935;The Ridges;2011;['Drama', ' Horror', ' Thriller']
6112;tt1783714;El último fin de semana;2011;['Horror']
6113;tt1783732;John Dies at the End;2012;['Comedy', ' Fantasy', ' Horror']
6114;tt1784490;Karak;2011;['Horror', ' Thriller']
6115;tt1785385;Fright Flick;2011;['Horror']
6116;tt1785411;I Spit Chew on Your Grave;2008;['Horror']
6117;tt1785635;The Vault;2017;['Crime', ' Horror', ' Mystery']
6118;tt1786503;Haunted Maze;2017;['Horror', ' Thriller']
6119;tt1786714;The Life Zone;2011;['Horror', ' Thriller']
6120;tt1787073;Hantu Kak Limah Balik Rumah;2010;['Comedy', ' Horror']
6121;tt1787636;300 Killers;2010;['Action', ' Horror', ' Thriller']
6122;tt1787881;Last Caress;2010;['Horror']
6123;tt1788391;Kill List;2011;['Action', ' Crime', ' Horror']
6124;tt1789724;Cell Count;2012;['Horror', ' Sci-Fi', ' Thriller']
6125;tt1790869;In Their Skin;2012;['Horror', ' Thriller']
6126;tt1791500;Evil Bong 3: The Wrath of Bong;2011;['Comedy', ' Horror', ' Sci-Fi']
6127;tt1792799;Chromeskull: Laid to Rest 2;2011;['Horror']
6128;tt1792803;Ground Zero;2010;['Comedy', ' Horror']
6129;tt1796607;Seance: The Summoning;2011;['Horror', ' Thriller']
6130;tt1798148;Empty;2011;['Drama', ' Horror', ' Sci-Fi']
6131;tt1799506;A Teia de Gelo;2012;['Horror', ' Mystery', ' Thriller']
6132;tt1800240;Alone;2013;['Horror', ' Mystery', ' Thriller']
6133;tt1800734;Shiver;2012;['Horror', ' Thriller']
6134;tt1801063;Jacob;2011;['Horror']
6135;tt1801064;Khurafat: Perjanjian Syaitan;2011;['Horror']
6136;tt1806975;Never Open the Door;2014;['Horror', ' Mystery', ' Sci-Fi']
6137;tt1808076;Documenting the Grey Man;2011;['Horror']
6138;tt1808221;Kaalo;2010;['Action', ' Drama', ' Horror']
6139;tt1808452;The Ideal;2011;['Fantasy', ' Horror', ' Thriller']
6140;tt1808477;Skew;2011;['Horror', ' Thriller']
6141;tt1810543;Baby Shower;2011;['Horror']
6142;tt1810636;Haunted Changi;2010;['Horror', ' Mystery', ' Thriller']
6143;tt1810793;The House of Orphans;2008;['Drama', ' Horror', ' Thriller']
6144;tt1810861;Zombadings 1: Patayin sa shokot si Remington;2011;['Comedy', ' Horror', ' Romance']
6145;tt1811371;Underground;2011;['Horror']
6146;tt1813609;A Haunting at Silver Falls;2013;['Horror', ' Thriller']
6147;tt1814905;The Crying Dead;2011;['Adventure', ' Horror', ' Thriller']
6148;tt1815746;Humans vs Zombies;2011;['Comedy', ' Horror', ' Sci-Fi']
6149;tt1815776;Kill Me Now;2012;['Comedy', ' Horror']
6150;tt1815849;Native;2011;['Horror', ' Thriller']
6151;tt1817276;A Resurrection;2013;['Horror', ' Thriller']
6152;tt1817771;Freaks of Nature;2015;['Comedy', ' Horror', ' Sci-Fi']
6153;tt1819603;Mondomanila: Kung paano ko inayos ang buhok ko matapos ang mahaba-haba ring paglalakbay;2012;['Comedy', ' Horror', ' Musical']
6154;tt1820701;The Gerber Syndrome: il contagio;2011;['Drama', ' Horror', ' Sci-Fi']
6155;tt1821446;Haebuhak-gyosil;2007;['Horror']
6156;tt1823231;The Infliction;2012;['Horror', ' Thriller']
6157;tt1825728;Cross Bearer;2013;['Horror']
6158;tt1825755;El Shoq;2011;['Drama', ' Horror']
6159;tt1825772;Predatory Instinct;2011;['Horror']
6160;tt1826635;Come and Get Me;2011;['Horror']
6161;tt1826689;Hide;2011;['Horror', ' Thriller']
6162;tt1826720;La memoria del muerto;2011;['Comedy', ' Horror']
6163;tt1827354;Airborne;2012;['Comedy', ' Crime', ' Horror']
6164;tt1827429;Hangman's Game;2015;['Horror', ' Mystery', ' Thriller']
6165;tt1829735;Sick Boy;2012;['Horror', ' Thriller']
6166;tt1829744;Tales of Poe;2014;['Fantasy', ' Horror', ' Thriller']
6167;tt1830402;Vampires: Brighter in Darkness;2011;['Horror']
6168;tt1830495;Bela Kiss: Prologue;2013;['Horror', ' Mystery', ' Thriller']
6169;tt1831744;Pyega;2010;['Horror']
6170;tt1831776;The Backpacker;2011;['Horror', ' Thriller']
6171;tt1831806;The Thompsons;2012;['Drama', ' Horror', ' Thriller']
6172;tt1832447;Return of the Killer Shrews;2012;['Horror']
6173;tt1833637;All Dark Places;2012;['Horror', ' Thriller']
6174;tt1833844;Berberian Sound Studio;2012;['Drama', ' Horror', ' Thriller']
6175;tt1833879;Scary or Die;2012;['Horror']
6176;tt1833887;The Bates Haunting;2012;['Horror', ' Thriller']
6177;tt1835955;Errors of the Human Body;2012;['Drama', ' Horror', ' Mystery']
6178;tt1836869;Nobody Can Cool;2015;['Drama', ' Horror', ' Thriller']
6179;tt1836953;The Eve;2015;['Horror', ' Thriller']
6180;tt1838495;Damnatus;2008;['Action', ' Fantasy', ' Horror']
6181;tt1838618;Paranormal Xperience 3D;2011;['Horror', ' Thriller']
6182;tt1838722;Truth or Dare;2012;['Horror', ' Mystery']
6183;tt1839385;28 Hours Later: The Zombie Movie;2010;['Action', ' Comedy', ' Horror']
6184;tt1839426;Buck Wild;2013;['Comedy', ' Horror']
6185;tt1839454;After the Dawn;2012;['Action', ' Drama', ' Horror']
6186;tt1840388;Rosewood Lane;2011;['Drama', ' Horror', ' Mystery']
6187;tt1841584;El gato desaparece;2011;['Drama', ' Horror', ' Mystery']
6188;tt1841642;Demonic;2015;['Horror', ' Mystery', ' Thriller']
6189;tt1842356;Entity;2012;['Horror', ' Thriller']
6190;tt1842532;Kotoko;2011;['Drama', ' Horror']
6191;tt1844025;Sadako 3D;2012;['Horror']
6192;tt1844633;Blood Runs Cold;2011;['Horror']
6193;tt1844635;The Bucks County Massacre;2010;['Action', ' Horror', ' Thriller']
6194;tt1844643;Creep Van;2012;['Horror']
6195;tt1844793;The Cemetery;2013;['Horror']
6196;tt1845211;Blooded;2011;['Horror', ' Thriller']
6197;tt1848824;Claustrofobia;2011;['Horror', ' Thriller']
6198;tt1849824;Mr. Bricks: A Heavy Metal Murder Musical;2011;['Crime', ' Horror', ' Musical']
6199;tt1851848;Another Kind;2013;['Horror', ' Thriller']
6200;tt1852137;The Paranormal Diaries: Clophill;2013;['Horror']
6201;tt1852770;Dracula 3D;2012;['Drama', ' Horror', ' Romance']
6202;tt1852947;The Sacred;2012;['Horror', ' Thriller']
6203;tt1853739;You're Next;2011;['Horror', ' Mystery', ' Thriller']
6204;tt1854506;Aliens vs. Avatars;2011;['Horror', ' Sci-Fi']
6205;tt1854522;Dunderland;2012;['Horror']
6206;tt1854582;The Helpers;2012;['Horror']
6207;tt1855325;Resident Evil: Retribution;2012;['Action', ' Horror', ' Sci-Fi']
6208;tt1857842;Redd Inc.;2012;['Horror', ' Thriller']
6209;tt1858775;Rise of the Damned;2011;['Horror']
6210;tt1861279;Barricade;2012;['Horror', ' Mystery', ' Thriller']
6211;tt1861307;Deadly Detour;2011;['Horror']
6212;tt1861343;Hayride;2012;['Crime', ' Drama', ' Horror']
6213;tt1861421;Sien lui yau wan;2011;['Fantasy', ' Horror']
6214;tt1863201;Dark Circles;2013;['Horror']
6215;tt1863305;La senda;2012;['Horror', ' Thriller']
6216;tt1864492;Stitch;2013;['Horror']
6217;tt1864494;Stormhouse;2011;['Action', ' Horror', ' Mystery']
6218;tt1865393;Hellbenders;2012;['Comedy', ' Horror', ' Thriller']
6219;tt1865503;Silver Bullets;2011;['Drama', ' Horror']
6220;tt1865551;Unhappy Birthday;2011;['Drama', ' Horror', ' Mystery']
6221;tt1865573;Bad Kids Go to Hell;2012;['Comedy', ' Horror', ' Mystery']
6222;tt1866251;Coffin Baby;2013;['Horror']
6223;tt1869491;Insomnium;2017;['Horror', ' Mystery', ' Thriller']
6224;tt1870419;Hatchet III;2013;['Action', ' Comedy', ' Horror']
6225;tt1870526;Spo0K;2013;['Horror']
6226;tt1870543;Cruel Will;2014;['Horror', ' Thriller']
6227;tt1871406;The Killing Games;2012;['Horror', ' Thriller']
6228;tt1874649;Night Claws;2012;['Horror']
6229;tt1874779;The Summer of Massacre;2012;['Horror', ' Thriller']
6230;tt1877543;247°F;2011;['Horror', ' Thriller']
6231;tt1877890;American Mummy;2014;['Horror']
6232;tt1878841;The Darkness;2016;['Horror', ' Thriller']
6233;tt1878858;Attack of the Moon Zombies;2011;['Horror', ' Sci-Fi']
6234;tt1879012;Night of the Living Dead 3D: Re-Animation;2012;['Action', ' Comedy', ' Horror']
6235;tt1880293;Ninja Zombies;2011;['Action', ' Horror']
6236;tt1881002;Maggie;2015;['Drama', ' Horror']
6237;tt1881060;Static;2012;['Drama', ' Horror', ' Mystery']
6238;tt1883184;Falls the Shadow;2011;['Action', ' Horror', ' Thriller']
6239;tt1883269;Morituris;2011;['Horror']
6240;tt1883367;The Human Centipede III (Final Sequence);2015;['Comedy', ' Crime', ' Horror']
6241;tt1884318;Girls Gone Dead;2012;['Comedy', ' Horror']
6242;tt1887748;Sawney: Flesh of Man;2012;['Crime', ' Horror', ' Thriller']
6243;tt1890375;Crawlspace;2012;['Action', ' Horror', ' Mystery']
6244;tt1890417;Halley;2012;['Drama', ' Horror']
6245;tt1890455;Lost Lake;2012;['Horror', ' Thriller']
6246;tt1890513;Ragini MMS;2011;['Drama', ' Horror', ' Mystery']
6247;tt1891747;Anazâ;2012;['Horror', ' Mystery']
6248;tt1891923;The Hoarder;2015;['Crime', ' Horror', ' Thriller']
6249;tt1893415;The Dead Inside;2013;['Action', ' Horror', ' Sci-Fi']
6250;tt1899100;19 Doors;2011;['Horror', ' Thriller']
6251;tt1899107;9 Wat;2010;['Horror', ' Thriller']
6252;tt1900817;Area 51 Confidential;2011;['Horror', ' Sci-Fi', ' Thriller']
6253;tt1905005;Rage: Midsummer's Eve;2015;['Horror', ' Mystery', ' Thriller']
6254;tt1905040;The Dyatlov Pass Incident;2013;['Horror', ' Mystery', ' Thriller']
6255;tt1905085;Visitantes;2014;['Horror']
6256;tt1909807;My Pure Joy;2011;['Comedy', ' Drama', ' Horror']
6257;tt1911644;The Call;2013;['Crime', ' Drama', ' Horror']
6258;tt1912982;A Little Bit Zombie;2012;['Comedy', ' Horror', ' Sci-Fi']
6259;tt1913166;Nurse 3-D;2013;['Horror', ' Thriller']
6260;tt1916763;Zombex;2013;['Horror', ' Sci-Fi', ' Thriller']
6261;tt1918806;Entrance;2012;['Drama', ' Horror', ' Thriller']
6262;tt1920846;Another World;2014;['Action', ' Horror', ' Sci-Fi']
6263;tt1920860;Bloody Mary 3D;2011;['Horror']
6264;tt1920956;En las Afueras de la Ciudad;2012;['Action', ' Drama', ' Horror']
6265;tt1922777;Sinister;2012;['Horror', ' Mystery', ' Thriller']
6266;tt1925435;Frankenstein's Army;2013;['Horror']
6267;tt1925493;Random Acts of Violence;2019;['Horror']
6268;tt1927012;Dead Shadows;2012;['Horror', ' Sci-Fi']
6269;tt1927158;The Poisoning;2013;['Drama', ' Horror', ' Thriller']
6270;tt1928123;Before Dawn;2013;['Horror']
6271;tt1928124;Beware;2010;['Horror']
6272;tt1928337;Mine Games;2012;['Horror', ' Mystery', ' Thriller']
6273;tt1929276;Estranged;2015;['Horror', ' Thriller']
6274;tt1930294;Black Rock;2012;['Horror', ' Thriller']
6275;tt1930308;Comforting Skin;2011;['Drama', ' Fantasy', ' Horror']
6276;tt1930434;Overtime;2011;['Comedy', ' Horror', ' Sci-Fi']
6277;tt1934195;The Occupants;2014;['Horror', ' Thriller']
6278;tt1934248;End Roll;2012;['Horror', ' Mystery', ' Thriller']
6279;tt1934452;Realms;2017;['Horror', ' Mystery']
6280;tt1934458;Under the Bed;2012;['Drama', ' Horror']
6281;tt1935094;Go-hyang-i: Jook-eum-eul bo-neun doo gae-eui noon;2011;['Drama', ' Horror', ' Mystery']
6282;tt1935104;Darkest Night;2012;['Drama', ' Horror', ' Thriller']
6283;tt1935302;Monsters: Dark Continent;2014;['Action', ' Drama', ' Horror']
6284;tt1935785;Mi-hwak-in-dong-yeong-sang;2012;['Horror', ' Mystery', ' Thriller']
6285;tt1935896;The ABCs of Death;2012;['Comedy', ' Fantasy', ' Horror']
6286;tt1935897;Amityville: The Awakening;2017;['Horror', ' Thriller']
6287;tt1935909;The Hounds;2011;['Crime', ' Horror', ' Thriller']
6288;tt1935914;Los últimos días;2013;['Horror', ' Sci-Fi', ' Thriller']
6289;tt1937154;Exhumed;2011;['Horror']
6290;tt1937329;Slow Torture Puke Chamber;2010;['Horror']
6291;tt1939659;Carrie;2013;['Drama', ' Horror']
6292;tt1941600;Masks;2011;['Horror', ' Mystery', ' Thriller']
6293;tt1942828;Children of Sorrow;2012;['Horror']
6294;tt1943014;The Wicked Within;2015;['Horror']
6295;tt1945044;Exeter;2015;['Horror', ' Mystery', ' Thriller']
6296;tt1947998;Dear God No!;2011;['Comedy', ' Horror']
6297;tt1948521;Attack of the Herbals;2011;['Comedy', ' Horror']
6298;tt1951218;Piggy;2012;['Horror', ' Thriller']
6299;tt1954315;Borgman;2013;['Drama', ' Horror', ' Mystery']
6300;tt1954330;Charm;2012;['Comedy', ' Crime', ' Horror']
6301;tt1954374;Deddobôru;2011;['Comedy', ' Horror', ' Sport']
6302;tt1954520;House with 100 Eyes;2013;['Horror']
6303;tt1954780;Rise of the Animals;2011;['Adventure', ' Comedy', ' Horror']
6304;tt1954886;The Basement;2011;['Horror', ' Mystery', ' Thriller']
6305;tt1954930;Evil Never Dies;2014;['Horror', ' Thriller']
6306;tt1956407;9 Days;2013;['Comedy', ' Horror', ' Romance']
6307;tt1956655;The Ganzfeld Haunting;2014;['Horror', ' Thriller']
6308;tt1957886;Delivery;2013;['Horror', ' Mystery', ' Thriller']
6309;tt1958007;Roadside;2013;['Drama', ' Horror', ' Mystery']
6310;tt1958043;The Houses October Built;2014;['Horror', ' Thriller']
6311;tt1959332;American Mary;2012;['Drama', ' Horror']
6312;tt1959438;Kiss of the Damned;2012;['Drama', ' Horror', ' Romance']
6313;tt1961236;Dead on Appraisal;2014;['Comedy', ' Horror']
6314;tt1961649;Vuelve;2013;['Drama', ' Horror', ' Thriller']
6315;tt1961680;Young, High and Dead;2013;['Horror', ' Thriller']
6316;tt1964630;Dead Inside;2011;['Horror']
6317;tt1964634;Deer Crossing;2012;['Crime', ' Drama', ' Horror']
6318;tt1964988;Parkway;2007;['Drama', ' Horror', ' Romance']
6319;tt1964995;Penance Lane;2020;['Horror']
6320;tt1965108;Spaceship Terror;2011;['Horror', ' Sci-Fi', ' Thriller']
6321;tt1969099;My Ex 2: Haunted Lover;2010;['Horror']
6322;tt1971558;The Sleeper;2012;['Horror', ' Thriller']
6323;tt1972636;Death Run;1987;['Action', ' Horror', ' Sci-Fi']
6324;tt1974393;Ghost of Goodnight Lane;2014;['Comedy', ' Horror']
6325;tt1974419;The Neon Demon;2016;['Horror', ' Thriller']
6326;tt1975146;Dead of the Nite;2013;['Horror']
6327;tt1975159;Flight 7500;2014;['Horror', ' Mystery', ' Sci-Fi']
6328;tt1976009;Victor Frankenstein;2015;['Drama', ' Horror', ' Sci-Fi']
6329;tt1976629;Don't Let Me Go;2013;['Fantasy', ' Horror']
6330;tt1977001;Anomalous;2016;['Fantasy', ' Horror', ' Thriller']
6331;tt1977822;Inside;2012;['Horror']
6332;tt1977895;Resolution;2012;['Drama', ' Horror', ' Mystery']
6333;tt1977919;Desecrated;2015;['Horror', ' Thriller']
6334;tt1977941;The Cottage;2012;['Drama', ' Horror', ' Thriller']
6335;tt1978554;The Legend of the Psychotic Forest Ranger;2011;['Comedy', ' Horror']
6336;tt1979305;Pocong Mandi Goyang Pinggul;2011;['Comedy', ' Horror']
6337;tt1979309;ReGOREgitated Sacrifice;2008;['Horror']
6338;tt1980198;Gu dao jing hun;2011;['Horror']
6339;tt1982735;Killer Holiday;2013;['Horror', ' Thriller']
6340;tt1982759;Le Sequel;2016;['Comedy', ' Horror', ' Sci-Fi']
6341;tt1982882;True Bloodthirst;2012;['Action', ' Horror', ' Sci-Fi']
6342;tt1984110;Among Friends;2012;['Comedy', ' Horror']
6343;tt1984153;Excision;2012;['Comedy', ' Drama', ' Horror']
6344;tt1984177;Hwa-i-teu: Jeo-woo-eui mel-lo-di;2011;['Horror', ' Music', ' Mystery']
6345;tt1985196;Altergeist;2014;['Horror', ' Sci-Fi', ' Thriller']
6346;tt1985219;The Big Bad;2011;['Drama', ' Horror', ' Mystery']
6347;tt1985235;The Last Light;2011;['Horror']
6348;tt1986089;Ôsama gêmu;2011;['Horror']
6349;tt1986202;Whispers;2015;['Drama', ' Horror', ' Thriller']
6350;tt1986761;Aaron's House;2012;['Horror']
6351;tt1986953;Storage 24;2012;['Action', ' Horror', ' Mystery']
6352;tt1988621;Exists;2014;['Action', ' Adventure', ' Horror']
6353;tt1988776;Schlaraffenhaus;2011;['Horror', ' Thriller']
6354;tt1988781;7 Below;2012;['Horror']
6355;tt1988816;The Red House;2014;['Drama', ' Horror', ' Thriller']
6356;tt1989475;Chained;2012;['Crime', ' Drama', ' Horror']
6357;tt1989485;Dead Before Dawn 3D;2012;['Adventure', ' Comedy', ' Horror']
6358;tt1989511;Gomennasai;2011;['Horror']
6359;tt1991245;Chernobyl Diaries;2012;['Horror', ' Mystery', ' Thriller']
6360;tt1992150;Hemorrhage;2012;['Horror', ' Thriller']
6361;tt1992236;The Cremaster Cycle;2003;['Drama', ' Fantasy', ' Horror']
6362;tt1993396;Toxin;2015;['Drama', ' Horror', ' Sci-Fi']
6363;tt1998395;Killer Eye: Halloween Haunt;2011;['Horror']
6364;tt1999890;Hell Fest;2018;['Horror', ' Thriller']
6365;tt1999995;Would You Rather;2012;['Horror', ' Thriller']
6366;tt2002789;6 Degrees of Hell;2012;['Horror']
6367;tt2004419;Sanatorium;2013;['Horror', ' Thriller']
6368;tt2004432;Wolf Creek 2;2013;['Action', ' Horror', ' Thriller']
6369;tt2005367;The Basement;1989;['Horror']
6370;tt2005404;Where Evil Lives;1991;['Horror']
6371;tt2006040;A Fantastic Fear of Everything;2012;['Comedy', ' Horror']
6372;tt2006719;Disciples;2014;['Horror']
6373;tt2006801;Night of the Living Dead: Resurrection;2012;['Horror']
6374;tt2009402;23 Minutes to Sunrise;2012;['Drama', ' Fantasy', ' Horror']
6375;tt2010976;Devoured;2012;['Drama', ' Horror', ' Thriller']
6376;tt2011276;Banshee Chapter;2013;['Horror', ' Mystery', ' Sci-Fi']
6377;tt2011313;The Power;2015;['Horror']
6378;tt2012665;Repentance;2013;['Drama', ' Horror', ' Thriller']
6379;tt2014264;Keepsake;2008;['Horror']
6380;tt2014319;Plan 9;2015;['Comedy', ' Horror', ' Sci-Fi']
6381;tt2015503;The Devil's Dozen;2013;['Horror', ' Mystery', ' Thriller']
6382;tt2017452;205 - Zimmer der Angst;2011;['Drama', ' Horror']
6383;tt2018069;Our House;2018;['Drama', ' Horror', ' Mystery']
6384;tt2018136;Devil's Mile;2014;['Action', ' Crime', ' Horror']
6385;tt2023587;Mama;2013;['Horror', ' Thriller']
6386;tt2023714;Sun Don't Shine;2012;['Crime', ' Drama', ' Horror']
6387;tt2025667;Smiley;2012;['Comedy', ' Horror', ' Mystery']
6388;tt2027154;Love Bite;2012;['Comedy', ' Horror', ' Romance']
6389;tt2027202;RiffTrax Live: House on Haunted Hill;2010;['Comedy', ' Horror']
6390;tt2028457;Antfarm Dickhole;2011;['Horror']
6391;tt2034026;Kanchana: Muni 2;2011;['Comedy', ' Horror']
6392;tt2034139;The Last Exorcism Part II;2013;['Horror', ' Thriller']
6393;tt2034176;Redcon-1;2018;['Action', ' Horror', ' Thriller']
6394;tt2036376;Girls Against Boys;2012;['Drama', ' Horror', ' Thriller']
6395;tt2036391;Karadedeler Olayi;2011;['Horror', ' Thriller']
6396;tt2039338;Flatliners;2017;['Drama', ' Horror', ' Mystery']
6397;tt2040295;Bloody Homecoming;2013;['Horror']
6398;tt2040560;The Pact;2012;['Horror', ' Mystery', ' Thriller']
6399;tt2040578;U.F.O.;2012;['Comedy', ' Horror', ' Sci-Fi']
6400;tt2041331;sxtape;2013;['Horror']
6401;tt2043801;The Bunnyman Massacre;2014;['Horror']
6402;tt2043882;House of Bad;2013;['Horror', ' Thriller']
6403;tt2043887;Insectula!;2015;['Comedy', ' Horror', ' Sci-Fi']
6404;tt2044888;The Thrill of a Kill;2011;['Horror']
6405;tt2048819;Nightscape;2012;['Fantasy', ' Horror', ' Thriller']
6406;tt2049511;No Tell Motel;2013;['Horror']
6407;tt2049518;"Sanctuary; Quite a Conundrum";2012;['Comedy', ' Horror', ' Thriller']
6408;tt2049631;Silent But Deadly;2012;['Comedy', ' Horror']
6409;tt2050633;The Barrens;2012;['Horror']
6410;tt2051831;Billy Club;2013;['Comedy', ' Horror']
6411;tt2056535;Nightcomer;2013;['Horror', ' Thriller']
6412;tt2056682;Qaqqat Alanngui;2011;['Horror', ' Thriller']
6413;tt2056690;Savage Love;2012;['Adventure', ' Horror', ' Mystery']
6414;tt2059171;13 Sins;2014;['Horror', ' Thriller']
6415;tt2061822;Devil Seed;2012;['Horror']
6416;tt2061869;Zonbi asu;2011;['Comedy', ' Horror']
6417;tt2062661;Tape 407;2012;['Horror', ' Sci-Fi', ' Thriller']
6418;tt2063008;The Road;2011;['Crime', ' Drama', ' Horror']
6419;tt2063782;Ladda Land;2011;['Drama', ' Horror', ' Mystery']
6420;tt2063804;The Darkness, Rage and the Fury;2014;['Horror', ' Sci-Fi', ' Thriller']
6421;tt2064864;Domnisoara Christina;2013;['Horror', ' Mystery']
6422;tt2064905;Prank;2013;['Crime', ' Horror']
6423;tt2064980;Theatre of the Deranged;2012;['Comedy', ' Horror', ' Thriller']
6424;tt2065945;Gingerclown;2013;['Comedy', ' Horror']
6425;tt2069797;Delirium;2018;['Horror', ' Thriller']
6426;tt2069887;Human Meat - Mörder. Kannibale. Zombie.;2013;['Drama', ' Horror']
6427;tt2070604;April Apocalypse;2013;['Comedy', ' Horror', ' Romance']
6428;tt2070759;Ninjas vs. Monsters;2012;['Action', ' Comedy', ' Horror']
6429;tt2070852;The Happy House;2013;['Comedy', ' Horror']
6430;tt2070897;Wrath of the Crows;2013;['Horror', ' Mystery', ' Thriller']
6431;tt2071445;Deranged;2012;['Horror']
6432;tt2071500;Paura 3D;2012;['Horror', ' Thriller']
6433;tt2071550;Open Grave;2013;['Horror', ' Mystery', ' Thriller']
6434;tt2072029;7 Nights of Darkness;2011;['Horror']
6435;tt2072134;It's in the Blood;2012;['Drama', ' Horror', ' Thriller']
6436;tt2072933;Cottage Country;2013;['Comedy', ' Crime', ' Horror']
6437;tt2072939;Devil in My Ride;2013;['Adventure', ' Comedy', ' Horror']
6438;tt2075280;Phobia;2013;['Horror', ' Thriller']
6439;tt2075292;Red tears - kôrui;2011;['Action', ' Horror']
6440;tt2076223;I Am ZoZo;2012;['Horror', ' Thriller']
6441;tt2076372;Toad Road;2012;['Horror']
6442;tt2076862;I Am a Ghost;2012;['Drama', ' Horror', ' Thriller']
6443;tt2076926;Rows;2015;['Fantasy', ' Horror', ' Mystery']
6444;tt2078613;Ex inferis;2011;['Horror', ' Thriller']
6445;tt2078718;Sacrifice;2016;['Crime', ' Horror', ' Mystery']
6446;tt2079614;Krai... Nai Hong;2010;['Horror']
